Didn't find Card
date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
01/22/2025,Nevada,Utah St.,away,L,0,69,90,26,49,9,21,8,9,6,20,26,20,18,6,1,10,0,0,33,56,16,30,8,9,4,17,21,27,8,14,2,11,0,0
01/25/2025,Nevada,San Diego St.,home,L,0,50,69,15,51,5,26,15,22,18,17,35,11,10,6,3,12,0,0,27,56,9,25,6,8,12,22,34,21,10,7,5,18,0,0
01/29/2025,Nevada,Boise St.,away,L,0,56,66,17,42,6,18,16,24,7,20,27,9,15,5,5,24,0,0,20,49,8,25,18,26,8,21,29,13,12,5,0,19,1,0
02/01/2025,Nevada,UNLV,home,W,0,71,65,22,48,4,19,23,27,3,23,26,9,10,10,3,16,0,0,20,46,6,19,19,24,4,25,29,11,15,8,2,19,1,0
02/04/2025,Nevada,Air Force,away,W,0,74,60,26,50,7,18,15,22,6,21,27,14,7,5,1,18,0,0,19,41,9,21,13,19,4,23,27,14,16,4,3,20,0,0
02/10/2025,Nevada,Fresno St.,home,W,0,94,69,38,62,13,29,5,10,8,26,34,30,11,9,4,16,0,0,22,52,11,25,14,22,10,18,28,17,18,8,1,12,0,0
02/14/2025,Nevada,San Jose St.,away,W,0,73,58,30,58,6,20,7,13,10,18,28,18,7,9,4,15,0,0,19,49,8,25,12,18,14,22,36,12,18,5,1,17,0,0
02/18/2025,Nevada,Colorado St.,away,L,0,71,79,27,54,4,12,13,17,3,12,15,11,7,9,2,21,2,0,24,44,11,21,20,27,8,26,34,21,16,4,2,18,1,0
02/22/2025,Nevada,Boise St.,home,L,0,69,70,28,54,7,19,6,12,4,22,26,15,8,7,4,13,0,0,25,54,8,25,12,17,9,28,37,16,12,7,1,16,0,0
02/25/2025,Nevada,Wyoming,home,W,0,84,61,26,49,6,16,26,31,3,31,34,14,6,1,5,16,0,0,23,58,8,21,7,14,9,23,32,12,8,3,1,23,1,1
02/28/2025,Nevada,UNLV,away,L,0,55,68,20,59,3,21,12,14,7,20,27,9,1,5,5,19,0,0,22,56,4,20,20,21,14,34,48,11,8,1,3,17,0,0
03/04/2025,Nevada,New Mexico,home,L,0,67,71,25,56,4,19,13,20,5,29,34,16,11,4,3,17,0,0,23,57,9,27,16,22,7,30,37,12,10,8,4,20,1,0
03/08/2025,Nevada,San Diego St.,away,L,0,61,80,19,47,5,23,18,25,5,26,31,8,12,3,2,19,0,0,30,55,10,26,10,18,6,24,30,19,8,8,5,23,1,0
03/12/2025,Nevada,Fresno St.,neutral,W,0,86,71,32,67,6,24,16,21,17,25,42,19,10,4,10,23,1,1,22,53,8,20,19,29,12,21,33,12,11,6,2,18,0,1
03/13/2025,Nevada,Colorado St.,neutral,L,0,59,67,20,55,5,26,14,17,6,25,31,8,5,6,4,19,0,0,23,51,6,19,15,20,6,30,36,15,9,4,1,17,0,0
11/04/2024,New Hampshire,Massachusetts,away,L,0,74,103,28,74,11,33,7,17,18,23,41,17,15,2,2,15,0,0,42,79,12,35,7,11,12,32,44,25,8,13,8,19,0,0
11/06/2024,New Hampshire,UMass Boston,home,W,0,99,69,33,61,14,27,19,24,10,40,50,21,19,4,2,17,0,0,26,78,6,29,11,12,13,21,34,6,12,15,5,16,0,0
11/09/2024,New Hampshire,UConn,away,L,0,53,92,17,48,3,13,16,20,5,21,26,8,17,5,2,20,0,0,32,63,9,28,19,25,15,27,42,20,10,5,10,19,0,0
11/12/2024,New Hampshire,Fairfield,home,L,0,56,62,20,54,4,20,12,15,7,29,36,9,11,3,2,16,0,0,24,64,3,16,11,15,13,28,41,10,8,4,3,14,0,0
11/15/2024,New Hampshire,Brown,away,L,0,58,76,18,60,6,19,16,25,15,27,42,11,11,4,3,23,0,0,23,55,9,28,21,31,11,32,43,13,8,8,8,19,0,1
11/16/2024,New Hampshire,Sacred Heart,neutral,L,0,63,80,22,48,11,27,8,14,4,18,22,16,14,4,4,17,0,0,28,60,9,26,15,24,17,27,44,18,11,7,5,17,0,0
11/17/2024,New Hampshire,Holy Cross,neutral,L,0,72,74,26,50,11,19,9,16,5,24,29,16,11,4,2,17,0,0,26,54,12,24,10,20,10,23,33,14,9,3,2,11,0,0
11/20/2024,New Hampshire,Endicott,home,W,0,78,64,29,65,9,26,11,17,16,34,50,9,15,5,4,16,0,0,23,56,10,30,8,15,3,25,28,13,12,10,3,19,0,0
11/23/2024,New Hampshire,Marist,away,L,0,49,54,17,53,5,19,10,12,9,25,34,7,13,4,3,16,1,0,18,43,4,19,14,21,3,28,31,9,13,3,6,13,0,0
11/25/2024,New Hampshire,Columbia,away,L,0,57,83,24,55,7,24,2,14,12,21,33,19,20,8,7,15,0,0,35,66,8,22,5,11,13,27,40,25,13,12,2,17,0,0
12/01/2024,New Hampshire,Fordham,away,L,0,61,83,24,60,5,19,8,11,8,18,26,11,16,8,2,18,0,0,29,61,8,23,17,19,14,29,43,13,19,11,3,13,0,0
12/03/2024,New Hampshire,Dartmouth,home,L,0,65,69,25,58,7,24,8,9,8,32,40,10,15,4,2,16,0,0,22,62,11,39,14,19,11,25,36,13,9,9,2,10,0,0
12/08/2024,New Hampshire,Harvard,home,L,0,62,72,22,55,5,23,13,14,10,20,30,10,16,10,2,19,1,1,22,44,4,14,24,28,6,24,30,12,19,12,1,15,0,0
12/22/2024,New Hampshire,Stonehill,away,L,0,83,90,28,57,10,21,17,27,11,19,30,12,10,4,2,20,1,0,32,61,8,22,18,22,12,26,38,21,9,8,5,20,1,1
12/30/2024,New Hampshire,Iowa,away,L,0,70,112,28,69,8,26,6,13,12,26,38,13,18,8,1,18,0,0,45,74,10,29,12,22,11,33,44,27,9,9,7,11,0,0
01/04/2025,New Hampshire,Vermont,home,L,0,40,60,13,46,7,24,7,10,8,28,36,6,19,2,2,8,0,0,22,54,7,17,9,12,6,26,32,10,8,10,2,12,0,0
01/09/2025,New Hampshire,UAlbany,home,L,0,57,61,23,59,5,23,6,6,9,23,32,9,12,9,3,15,1,1,22,52,3,17,14,18,10,27,37,3,16,4,4,9,0,1
01/11/2025,New Hampshire,Binghamton,home,W,0,79,72,26,55,8,18,19,28,14,22,36,9,12,5,1,20,2,1,24,58,6,22,18,23,16,22,38,10,11,6,3,24,1,1
01/16/2025,New Hampshire,UMBC,away,W,0,79,76,29,65,13,31,8,12,12,25,37,11,10,7,1,18,0,0,25,59,12,31,14,21,12,26,38,16,12,4,2,18,0,0
01/18/2025,New Hampshire,NJIT,away,L,0,59,64,22,59,5,24,10,18,10,27,37,8,11,6,2,18,0,0,21,52,3,14,19,29,9,29,38,10,11,6,4,17,1,0
01/23/2025,New Hampshire,Bryant,home,L,0,76,95,26,65,8,24,16,18,16,26,42,10,13,5,0,11,0,0,36,73,11,28,12,12,11,25,36,18,6,7,10,14,0,0
01/25/2025,New Hampshire,UMass Lowell,away,L,0,80,97,29,62,12,31,10,17,9,21,30,11,9,4,5,15,0,0,38,67,8,23,13,14,9,28,37,20,5,6,1,14,0,0
01/30/2025,New Hampshire,Maine,away,L,0,46,71,17,57,5,26,7,11,12,23,35,9,13,1,1,16,0,0,26,47,7,17,12,23,5,30,35,16,9,8,6,11,0,0
02/06/2025,New Hampshire,UMBC,home,W,0,79,78,26,63,9,30,18,26,16,21,37,8,11,6,1,15,0,0,28,52,8,18,14,19,5,25,30,14,14,7,1,17,1,0
02/08/2025,New Hampshire,NJIT,home,W,0,80,69,30,59,8,23,12,18,10,20,30,14,6,4,1,17,0,0,27,57,6,23,9,13,12,21,33,9,16,2,3,16,1,0
02/13/2025,New Hampshire,Vermont,away,L,0,59,79,24,50,6,23,5,8,5,22,27,8,14,5,7,10,0,0,28,60,11,30,12,16,12,22,34,17,7,9,3,6,0,0
02/15/2025,New Hampshire,UMass Lowell,home,W,0,80,79,30,62,14,33,6,11,10,16,26,16,12,10,1,18,0,0,31,54,7,17,10,16,11,24,35,17,18,5,3,13,0,0
02/20/2025,New Hampshire,Binghamton,away,L,0,60,79,22,60,5,24,11,20,10,20,30,7,10,9,2,17,0,1,27,52,7,20,18,24,9,33,42,9,17,5,3,16,0,0
02/22/2025,New Hampshire,UAlbany,away,W,0,71,60,26,58,10,21,9,11,8,29,37,16,15,9,3,22,0,0,17,53,8,23,18,26,11,20,31,10,14,8,4,13,0,1
02/27/2025,New Hampshire,Maine,home,L,0,66,73,26,65,6,19,8,12,15,25,40,9,12,7,3,11,1,0,27,58,12,23,7,12,8,26,34,20,11,6,6,15,0,0
03/04/2025,New Hampshire,Bryant,away,L,0,56,90,22,65,4,25,8,17,11,24,35,10,15,10,1,18,0,0,33,73,8,27,16,22,19,36,55,18,13,7,10,17,0,0
03/08/2025,New Hampshire,Vermont,away,L,0,57,64,20,55,8,26,9,11,6,18,24,9,9,5,2,17,0,0,25,48,7,22,7,11,7,29,36,11,13,1,8,10,0,0
11/04/2024,New Mexico,Nicholls,home,W,0,91,84,31,81,7,36,22,32,18,32,50,18,8,10,10,16,0,0,30,72,15,37,9,16,14,35,49,18,17,4,4,24,2,0
11/08/2024,New Mexico,UCLA,neutral,W,0,72,64,25,49,6,15,16,23,8,26,34,14,24,12,3,26,1,0,20,55,5,23,19,27,14,20,34,13,21,12,3,24,0,0
11/12/2024,New Mexico,A&M-Corpus Christi,home,W,0,100,81,33,62,9,23,25,39,11,26,37,22,14,15,9,28,1,1,29,55,5,16,18,35,9,30,39,20,22,7,4,26,0,0
11/17/2024,New Mexico,St. John's (NY),away,L,0,71,85,28,64,8,18,7,18,16,16,32,19,11,9,5,17,1,0,34,68,4,18,13,20,22,27,49,20,16,8,4,17,0,0
11/21/2024,New Mexico,Grambling,home,W,0,80,58,28,60,7,18,17,26,10,34,44,23,16,14,9,14,0,1,22,62,7,19,7,15,11,27,38,17,22,9,3,24,0,1
11/24/2024,New Mexico,Texas Southern,home,W,0,99,68,38,75,11,27,12,21,14,29,43,19,7,10,9,16,0,1,23,59,9,18,13,17,9,27,36,14,20,4,3,18,1,1
11/28/2024,New Mexico,Arizona St.,neutral,L,0,82,85,24,63,6,16,28,32,14,24,38,10,11,6,3,26,0,0,26,55,9,19,24,32,9,25,34,16,10,5,4,21,0,1
11/29/2024,New Mexico,Southern California,neutral,W,0,83,73,30,58,7,21,16,24,11,21,32,17,14,8,5,14,0,0,27,55,7,17,12,18,8,24,32,13,16,11,0,18,1,0
12/04/2024,New Mexico,San Jose St.,home,W,0,83,77,28,65,7,17,20,30,16,26,42,17,9,7,4,13,0,0,25,56,10,21,17,21,7,24,31,13,10,6,7,22,0,0
12/07/2024,New Mexico,New Mexico St.,home,L,1,83,89,30,84,10,32,13,22,23,23,46,17,6,9,5,18,0,0,32,62,14,31,11,17,8,37,45,18,17,4,3,20,1,0
12/14/2024,New Mexico,Western N.M.,home,W,0,122,70,47,78,14,28,14,17,15,26,41,31,11,17,5,17,0,0,28,59,7,20,7,12,7,17,24,11,24,8,5,14,0,0
12/18/2024,New Mexico,VCU,home,W,0,78,71,27,64,3,11,21,30,16,31,47,6,11,7,1,19,2,0,24,57,10,31,13,24,7,26,33,13,12,8,6,21,0,0
12/28/2024,New Mexico,Colorado St.,away,W,0,76,68,31,63,7,15,7,9,11,21,32,13,12,10,1,15,0,0,27,60,6,23,8,8,12,23,35,19,17,9,6,9,0,0
12/31/2024,New Mexico,Fresno St.,away,W,0,103,89,41,70,9,23,12,15,6,30,36,21,16,10,8,19,0,0,29,67,10,22,21,31,10,24,34,10,15,10,4,15,0,0
01/03/2025,New Mexico,Nevada,home,W,1,82,81,23,49,5,18,31,41,6,29,35,14,15,5,7,26,0,0,25,59,8,19,23,35,9,23,32,15,10,9,7,28,1,0
01/07/2025,New Mexico,Wyoming,away,W,0,61,53,19,57,5,21,18,22,10,34,44,8,10,7,5,17,0,0,19,59,5,19,10,17,9,32,41,11,11,2,6,19,1,0
01/11/2025,New Mexico,San Diego St.,home,W,0,62,48,24,67,6,28,8,20,18,33,51,13,9,7,7,16,0,0,17,48,5,16,9,17,3,32,35,10,14,5,8,19,0,0
01/14/2025,New Mexico,San Jose St.,away,L,0,70,71,27,66,3,15,13,19,11,27,38,10,8,7,3,14,0,0,28,65,10,22,5,8,11,31,42,13,14,4,2,15,0,1
01/17/2025,New Mexico,Boise St.,home,W,0,84,65,31,57,7,15,15,15,3,26,29,22,11,9,5,14,0,0,25,57,5,24,10,13,7,22,29,16,17,7,4,15,0,0
01/20/2025,New Mexico,Fresno St.,home,W,0,95,67,38,78,13,30,6,11,15,39,54,23,13,8,4,15,0,0,25,69,5,25,12,15,7,28,35,17,14,9,5,11,0,0
01/25/2025,New Mexico,UNLV,away,W,0,75,73,28,59,3,13,16,24,15,28,43,10,11,5,4,22,1,0,23,54,8,21,19,29,12,23,35,14,12,7,4,18,0,0
02/01/2025,New Mexico,Utah St.,away,W,0,82,63,28,58,7,22,19,27,12,36,48,12,15,4,5,22,0,0,24,64,5,31,10,23,10,23,33,16,9,9,5,21,0,0
02/05/2025,New Mexico,Colorado St.,home,W,0,87,65,30,56,9,14,18,24,9,26,35,13,7,9,7,15,0,0,20,58,5,23,20,24,14,20,34,9,11,4,2,19,1,0
02/08/2025,New Mexico,Air Force,away,W,0,88,53,33,70,8,23,14,22,12,36,48,10,7,11,5,14,0,0,17,54,7,24,12,19,4,30,34,14,18,6,2,18,1,0
02/12/2025,New Mexico,Wyoming,home,W,0,71,67,23,55,7,20,18,34,12,24,36,10,13,10,3,15,0,0,28,52,7,13,4,14,6,30,36,14,18,6,5,23,1,0
02/16/2025,New Mexico,Utah St.,home,W,0,82,79,24,52,7,20,27,34,14,21,35,10,14,8,9,15,0,0,28,59,10,26,13,16,12,15,27,18,14,12,3,29,1,0
02/19/2025,New Mexico,Boise St.,away,L,0,78,86,29,57,7,18,13,17,6,24,30,18,15,7,4,24,2,0,25,52,10,24,26,32,7,23,30,20,13,10,1,15,0,0
02/25/2025,New Mexico,San Diego St.,away,L,0,65,73,22,64,9,28,12,16,14,25,39,10,13,10,3,18,0,0,25,52,9,21,14,22,6,29,35,16,15,10,8,19,0,0
03/01/2025,New Mexico,Air Force,home,W,0,92,71,34,64,4,18,20,25,10,23,33,16,12,12,4,16,0,0,25,56,8,21,13,19,10,24,34,17,20,5,3,20,0,0
03/04/2025,New Mexico,Nevada,away,W,0,71,67,23,57,9,27,16,22,7,30,37,12,10,8,4,20,1,0,25,56,4,19,13,20,5,29,34,16,11,4,3,17,0,0
03/07/2025,New Mexico,UNLV,home,W,0,81,67,31,58,3,10,16,27,10,25,35,18,8,9,5,11,0,1,25,56,6,20,11,16,7,23,30,9,16,5,3,20,0,0
03/13/2025,New Mexico,San Jose St.,neutral,W,0,63,52,24,64,5,16,10,20,17,25,42,10,10,6,6,11,0,0,20,56,6,22,6,8,8,31,39,9,18,6,4,19,0,0
03/14/2025,New Mexico,Boise St.,neutral,L,0,69,72,25,63,6,18,13,18,14,17,31,14,6,7,2,16,0,0,23,52,7,27,19,23,11,27,38,15,12,4,4,18,0,0
11/04/2024,North Ala.,Air Force,away,W,0,73,57,27,58,15,29,4,9,5,26,31,13,6,6,3,19,1,0,18,46,9,26,12,17,6,27,33,13,14,2,4,12,0,0
11/07/2024,North Ala.,Point U.,home,W,0,94,58,32,66,7,22,23,28,15,32,47,5,11,17,6,17,0,0,21,61,7,23,9,14,12,21,33,12,20,5,0,19,1,0
11/11/2024,North Ala.,UT Martin,home,W,0,87,69,34,70,9,28,10,13,14,22,36,14,10,15,5,14,0,0,24,56,11,30,10,15,12,24,36,14,18,7,5,14,0,0
11/15/2024,North Ala.,Samford,home,L,1,96,97,33,74,7,23,23,38,18,26,44,19,14,12,3,22,2,0,33,67,12,32,19,30,14,29,43,17,21,8,3,28,2,0
11/18/2024,North Ala.,Auburn,away,L,0,69,102,27,64,5,15,10,11,8,18,26,5,13,8,0,14,0,0,39,63,12,27,12,17,8,27,35,25,11,6,6,12,0,0
11/23/2024,North Ala.,ULM,neutral,W,0,74,62,29,65,7,26,9,11,11,20,31,11,5,6,2,12,0,0,25,52,3,11,9,15,9,27,36,12,14,2,0,13,1,0
11/24/2024,North Ala.,Northwestern St.,away,L,0,58,71,22,59,8,26,6,11,12,19,31,8,12,6,4,13,0,0,28,57,7,23,8,10,11,26,37,21,11,6,4,10,0,0
11/27/2024,North Ala.,Dalton St.,home,W,0,100,69,34,64,14,29,18,25,15,27,42,23,13,9,4,9,0,0,29,73,6,27,5,7,18,18,36,9,14,8,1,17,1,0
12/01/2024,North Ala.,Wofford,away,L,0,54,74,19,54,4,18,12,18,5,20,25,7,10,9,1,14,0,0,30,63,7,23,7,11,15,30,45,15,14,4,2,15,0,0
12/04/2024,North Ala.,Tennessee Tech,home,W,0,82,59,35,72,7,27,5,7,14,29,43,13,5,8,1,10,0,0,21,55,9,30,8,11,6,23,29,11,11,3,2,9,0,0
12/11/2024,North Ala.,East Carolina,away,W,0,74,67,25,54,9,24,15,18,9,30,39,16,15,4,4,15,0,0,25,60,5,24,12,19,7,21,28,12,9,10,5,16,0,0
12/19/2024,North Ala.,Charleston So.,home,W,0,86,69,33,59,7,18,13,17,7,21,28,16,7,12,4,16,0,0,22,53,10,26,15,23,13,22,35,9,17,4,2,13,0,0
12/22/2024,North Ala.,LMU (CA),away,L,0,69,85,23,64,3,20,20,25,13,22,35,8,7,8,1,14,0,0,33,65,13,33,6,8,10,31,41,20,9,3,3,19,0,0
01/02/2025,North Ala.,Bellarmine,home,W,0,82,66,32,65,11,32,7,11,13,27,40,16,6,5,2,17,1,0,23,56,7,22,13,17,9,20,29,11,8,2,0,14,0,0
01/04/2025,North Ala.,Eastern Ky.,home,W,0,88,67,32,67,7,23,17,24,19,33,52,17,10,5,4,15,0,0,23,66,5,27,16,19,11,21,32,8,6,8,4,21,0,0
01/09/2025,North Ala.,FGCU,away,L,0,70,75,25,56,10,26,10,13,9,22,31,11,13,7,5,16,0,1,28,64,9,26,10,11,12,23,35,11,11,6,4,14,0,1
01/11/2025,North Ala.,Stetson,away,W,0,92,64,30,67,13,30,19,24,20,23,43,16,5,9,3,17,0,0,22,48,6,20,14,19,7,19,26,11,14,3,5,17,0,0
01/16/2025,North Ala.,Jacksonville,away,L,0,60,64,21,60,4,19,14,18,11,30,41,8,13,4,0,14,1,0,26,66,5,19,7,9,12,30,42,11,11,7,9,12,0,0
01/18/2025,North Ala.,North Florida,away,W,0,90,84,35,63,4,13,16,23,9,27,36,20,6,2,1,17,0,0,27,62,13,35,17,22,10,23,33,13,6,4,2,22,1,0
01/23/2025,North Ala.,Lipscomb,home,W,0,74,64,28,59,8,22,10,14,15,26,41,12,9,7,2,12,0,0,23,55,7,28,11,14,7,19,26,10,7,5,1,11,0,0
01/25/2025,North Ala.,Austin Peay,home,W,1,88,84,29,77,9,33,21,30,23,34,57,12,10,3,11,16,0,0,31,70,9,33,13,19,8,28,36,15,8,4,3,25,1,1
01/29/2025,North Ala.,Queens (NC),away,L,0,67,75,21,57,6,21,19,25,11,24,35,3,11,4,2,21,1,0,22,53,7,25,24,36,12,28,40,13,10,8,5,19,0,0
02/01/2025,North Ala.,Central Ark.,home,W,0,94,65,37,64,14,30,6,13,10,23,33,16,4,12,4,13,0,0,23,53,13,29,6,13,11,22,33,16,15,2,1,12,0,0
02/05/2025,North Ala.,Austin Peay,away,W,0,74,64,26,63,6,15,16,26,15,27,42,16,8,11,7,12,0,0,25,72,7,26,7,13,23,26,49,13,14,4,3,21,1,0
02/08/2025,North Ala.,West Ga.,away,W,0,78,61,28,62,6,20,16,27,15,30,45,10,5,6,0,17,0,0,23,61,4,22,11,19,13,25,38,9,7,3,7,16,0,0
02/13/2025,North Ala.,North Florida,home,W,0,83,70,32,73,8,26,11,12,21,32,53,13,11,3,6,12,0,0,27,67,8,33,8,13,9,21,30,16,4,7,5,14,1,0
02/15/2025,North Ala.,Jacksonville,home,W,0,92,79,32,59,6,12,22,30,14,25,39,15,7,5,1,12,0,0,30,62,10,20,9,14,11,17,28,13,11,5,3,22,0,0
02/18/2025,North Ala.,West Ga.,home,W,0,80,62,28,55,2,13,22,29,5,31,36,11,5,10,2,12,0,0,27,61,4,18,4,8,7,25,32,13,13,2,2,18,0,1
02/20/2025,North Ala.,Lipscomb,away,L,0,63,75,22,52,5,13,14,17,6,22,28,4,9,6,5,11,0,0,28,56,11,27,8,10,7,26,33,10,8,6,4,11,0,0
02/24/2025,North Ala.,Central Ark.,away,W,0,93,70,38,65,12,25,5,8,11,23,34,16,7,9,4,14,0,0,25,56,10,29,10,14,10,17,27,17,13,3,4,10,0,0
02/26/2025,North Ala.,Queens (NC),home,W,0,74,69,29,62,6,13,10,16,11,22,33,8,7,12,4,10,0,0,27,62,9,25,6,11,16,25,41,13,14,2,7,15,0,0
03/03/2025,North Ala.,Austin Peay,home,W,0,90,64,32,60,13,22,13,25,11,26,37,14,8,9,7,15,0,0,22,55,6,20,14,18,9,24,33,12,15,7,5,19,0,0
03/06/2025,North Ala.,Jacksonville,home,W,0,78,63,25,51,7,16,21,29,9,27,36,12,6,5,4,15,0,1,21,58,7,22,14,16,10,22,32,11,11,5,4,20,0,1
03/09/2025,North Ala.,Lipscomb,away,L,0,65,76,23,67,4,17,15,24,18,24,42,7,7,6,1,20,1,0,19,47,12,27,26,30,6,30,36,8,9,4,8,17,0,0
11/04/2024,UNC Asheville,Alabama,away,L,0,54,110,20,73,6,26,8,14,14,15,29,8,9,6,2,22,1,0,38,60,8,18,26,37,14,41,55,21,10,5,6,12,0,0
11/09/2024,UNC Asheville,Ohio,away,L,0,76,82,27,63,11,25,11,22,14,21,35,15,15,6,2,24,1,0,25,56,8,24,24,31,13,27,40,14,13,6,4,17,1,0
11/18/2024,UNC Asheville,North Florida,away,W,0,89,75,34,69,8,19,13,17,16,33,49,15,5,3,4,14,0,0,28,70,14,42,5,8,11,22,33,17,6,3,3,21,0,0
11/22/2024,UNC Asheville,Southeast Mo. St.,neutral,W,0,72,64,24,59,4,17,20,29,13,33,46,10,9,5,4,19,0,0,22,63,5,19,15,21,11,26,37,7,7,4,2,21,1,0
11/24/2024,UNC Asheville,Central Ark.,away,L,2,83,92,30,71,15,40,8,13,16,24,40,17,22,3,4,23,2,0,32,66,7,27,21,28,11,28,39,20,13,14,0,16,0,0
12/01/2024,UNC Asheville,Tennessee St.,away,W,0,92,74,35,68,7,19,15,17,14,23,37,11,11,11,7,20,0,0,30,66,3,17,11,19,18,19,37,12,15,5,2,18,0,0
12/03/2024,UNC Asheville,George Mason,away,L,0,52,74,20,52,4,17,8,13,7,13,20,10,15,11,1,19,0,0,27,43,6,14,14,23,7,29,36,16,18,9,1,11,0,1
12/07/2024,UNC Asheville,St. Andrews,home,W,0,120,64,44,72,15,33,17,25,12,32,44,23,15,14,2,17,1,0,23,61,7,29,11,20,13,18,31,10,28,10,2,19,1,0
12/11/2024,UNC Asheville,Bluefield Univ.,home,W,0,92,46,34,61,11,30,13,22,12,26,38,27,8,7,6,23,1,0,13,51,4,18,16,27,13,21,34,6,19,6,1,17,0,0
12/14/2024,UNC Asheville,Western Caro.,home,W,0,78,61,26,50,4,11,22,28,5,28,33,9,14,9,3,13,0,0,24,61,7,29,6,13,11,22,33,11,15,6,2,23,1,0
12/17/2024,UNC Asheville,North Florida,home,W,0,95,81,33,58,9,20,20,29,12,28,40,20,14,8,3,17,1,0,26,63,12,40,17,22,11,16,27,17,11,9,2,21,1,0
12/19/2024,UNC Asheville,Virginia-Lynchburg,home,W,0,114,60,39,81,15,48,21,29,24,33,57,23,7,8,9,20,0,0,19,52,6,12,16,28,5,23,28,2,16,5,0,18,0,0
12/21/2024,UNC Asheville,UNCW,away,L,0,74,85,28,60,7,27,11,16,13,18,31,13,10,5,8,22,1,0,28,58,8,21,21,28,15,22,37,14,7,7,1,17,0,0
12/30/2024,UNC Asheville,Columbia Int'l,home,W,0,95,53,36,64,9,21,14,20,12,29,41,16,10,10,1,18,0,0,17,50,3,19,16,22,8,18,26,6,17,6,0,14,0,0
01/04/2025,UNC Asheville,High Point,home,W,0,103,99,35,69,6,21,27,37,11,23,34,18,2,3,4,24,1,0,32,65,8,31,27,30,12,28,40,10,10,0,1,25,1,1
01/08/2025,UNC Asheville,Longwood,away,L,0,76,85,29,54,6,20,12,16,4,19,23,11,12,6,3,25,3,1,24,62,8,26,29,39,24,24,48,13,13,6,1,16,0,0
01/11/2025,UNC Asheville,Presbyterian,away,W,0,96,87,31,55,10,14,24,29,8,15,23,13,7,6,3,19,0,0,29,49,11,22,18,25,9,18,27,17,17,2,2,24,2,0
01/15/2025,UNC Asheville,USC Upstate,home,W,0,93,92,31,68,12,29,19,31,10,26,36,17,6,7,4,18,0,0,36,64,9,21,11,18,6,32,38,20,12,3,1,20,0,0
01/18/2025,UNC Asheville,Winthrop,home,W,0,93,84,33,64,7,15,20,23,10,22,32,19,10,11,5,18,0,0,30,56,10,23,14,22,9,21,30,15,17,8,2,20,0,2
01/22/2025,UNC Asheville,Gardner-Webb,away,W,0,61,53,24,66,6,22,7,12,15,26,41,10,9,8,4,13,0,0,16,50,9,26,12,16,9,31,40,10,15,4,8,14,0,0
01/25/2025,UNC Asheville,Charleston So.,away,W,0,69,61,28,66,1,13,12,24,16,25,41,13,10,13,5,26,0,1,19,50,4,18,19,29,12,30,42,7,20,5,5,24,2,1
01/29/2025,UNC Asheville,Radford,home,W,0,72,65,27,55,6,17,12,14,11,23,34,15,11,7,7,17,0,0,22,62,7,18,14,18,19,17,36,11,10,8,0,15,0,0
02/06/2025,UNC Asheville,Gardner-Webb,home,W,0,78,70,28,55,6,22,16,24,10,22,32,13,10,6,5,20,0,1,26,54,5,12,13,21,9,23,32,6,14,3,2,16,0,1
02/08/2025,UNC Asheville,High Point,away,L,1,100,104,33,72,12,27,22,29,13,20,33,11,11,6,7,23,1,0,37,72,3,13,27,33,15,30,45,14,14,6,1,20,1,1
02/12/2025,UNC Asheville,USC Upstate,away,W,0,92,85,29,63,9,24,25,31,10,36,46,9,9,5,4,17,0,0,32,68,11,27,10,19,6,27,33,16,6,6,1,18,0,0
02/15/2025,UNC Asheville,Charleston So.,home,W,0,75,72,26,59,5,16,18,21,8,24,32,13,6,6,1,18,0,0,21,49,7,24,23,31,9,27,36,11,13,1,2,16,0,0
02/20/2025,UNC Asheville,Radford,away,L,0,53,77,15,46,4,18,19,22,6,20,26,8,10,7,3,18,0,0,26,54,8,19,17,24,12,27,39,11,9,5,0,17,0,0
02/22/2025,UNC Asheville,Longwood,home,W,0,87,82,32,59,14,28,9,12,6,18,24,17,11,11,6,21,0,2,31,62,10,21,10,17,14,23,37,24,17,4,0,17,0,1
02/26/2025,UNC Asheville,Presbyterian,home,L,0,59,64,22,65,1,22,14,15,13,22,35,8,8,10,3,16,0,0,22,47,7,18,13,17,5,30,35,7,15,1,4,15,0,0
03/01/2025,UNC Asheville,Winthrop,away,L,0,90,103,36,63,12,31,6,11,9,16,25,15,16,9,3,21,0,1,34,62,12,22,23,30,14,23,37,19,14,11,2,15,0,0
03/07/2025,UNC Asheville,Charleston So.,neutral,W,0,80,60,33,61,7,16,7,12,8,25,33,11,8,9,5,14,1,0,23,56,6,24,8,13,11,24,35,9,16,4,2,14,1,0
